,dir0,mod0,wind_gust0,rh0,visibility0,lhflx0,lwflx0,conv_prec0,prec0,swflx0,shflx0,cape0,cin0,cfh0,cfl0,cfm0,cft0,dir1,mod1,wind_gust1,temp1,rh1,visibility1,lhflx1,lwflx1,conv_prec1,prec1,swflx1,shflx1,cape1,cin1,cfh1,cfl1,cfm1,cft1,HGT5001,dir2,mod2,wind_gust2,rh2,visibility2,lhflx2,lwflx2,conv_prec2,prec2,swflx2,shflx2,cape2,cin2,cfh2,cfl2,cfm2,cft2,HGT8502,dir3,mod3,wind_gust3,temp3,rh3,visibility3,lhflx3,lwflx3,conv_prec3,prec3,swflx3,shflx3,cape3,cin3,cfh3,cfl3,cfm3,cft3
2021-05-18 01:00:00,162.46180725097656,3.601755857467652,11.57616138458252,0.8633769154548645,24092.076171875,16.764715194702152,373.9160461425781,0.0,0.0,0.0,-29.980640411376953,0.0,7.812499825377017e-05,0.0,0.7265625,0.5,0.7265625,141.26609802246094,3.556562662124634,11.876161575317385,286.799560546875,0.8180769085884094,13292.076171875,60.86471557617188,374.3160400390625,0.0,0.028999999165534977,0.0,14.2193603515625,0.0,7.812499825377017e-05,0.0,0.8000000119209291,0.6000000238418579,0.8000000119209291,5660.919921875,173.41317749023438,7.2824034690856925,12.476161003112793,0.8389769792556763,24092.076171875,78.66471862792969,377.4160461425781,0.0,0.0,0.0,11.119359970092773,0.0,7.812499825377017e-05,0.0,0.71875,0.5,0.71875,1498.412353515625,157.72219848632812,2.414564847946167,11.17616081237793,285.2175598144531,0.8792769312858582,24092.076171875,10.364716529846193,371.51605224609375,0.0,0.0,0.0,-26.38064002990723,0.0,7.812499825377017e-05,0.0,0.75,0.6000000238418579,0.75
2021-05-18 02:00:00,188.8263397216797,7.962359428405763,14.125688552856445,0.8914070129394531,24082.720703125,29.794103622436523,381.8310241699219,0.0,0.0860000029206276,0.0,-71.28312683105469,0.0,0.0005624999757856131,0.0,0.5625,0.699999988079071,0.699999988079071,188.20327758789062,8.212094306945799,15.125688552856445,287.9281921386719,0.8709070682525635,24082.720703125,71.49410247802734,380.8310241699219,0.0,0.4100000262260437,0.0,9.716870307922363,0.0,0.0005624999757856131,0.0,0.6015625,0.699999988079071,0.699999988079071,5656.88623046875,190.4348907470703,11.549074172973633,15.625688552856445,0.8787070512771606,24082.720703125,83.69410705566406,385.1310424804688,0.0,0.12099999934434892,0.0,2.5168700218200684,0.0,0.0005624999757856131,0.0,0.53125,0.699999988079071,0.699999988079071,1495.545654296875,189.84664916992188,6.676418781280518,13.125688552856445,286.690185546875,0.8897070288658142,24082.720703125,30.794103622436523,379.9310302734375,0.0,0.0860000029206276,0.0,-77.78312683105469,0.0,0.0005624999757856131,0.0,0.6015625,0.699999988079071,0.699999988079071
2021-05-18 03:00:00,193.2917633056641,8.546286582946777,14.765352249145508,0.9218707084655762,24057.16796875,24.06649398803711,384.5665588378906,0.0,0.17899999022483826,0.0,-61.666236877441406,0.0,-0.0016406249487772586,0.0,0.5337939262390137,0.6000000238418579,0.6000000238418579,190.6666412353516,10.183309555053713,15.265352249145508,288.3497619628906,0.9093707203865052,18057.16796875,57.96649169921875,385.0665588378906,0.0,0.3109999895095825,0.0,3.4337646961212163,0.0,-0.0016406249487772586,0.0,0.5,0.699999988079071,0.699999988079071,5653.4658203125,192.4431915283203,11.671510696411133,16.365352630615234,0.9035707116127014,24057.16796875,61.7664909362793,384.1665649414063,0.0,0.08100000768899918,0.0,-2.8662352561950684,0.0,-0.0016406249487772586,0.0,0.4875417947769165,0.6000000238418579,0.6000000238418579,1491.68115234375,198.8860321044922,7.120696067810059,13.565351486206055,287.4947509765625,0.9298706650733948,24057.16796875,22.06649398803711,382.26654052734375,0.0,0.2490000128746033,0.0,-67.66623687744139,0.0,-0.0016406249487772586,0.0,0.570248007774353,0.6000000238418579,0.6000000238418579
2021-05-18 04:00:00,194.2749328613281,8.607732772827147,14.66999340057373,0.9482457041740416,24042.94921875,16.045965194702152,387.03741455078125,0.0,0.14500001072883606,0.0,-52.07658767700195,0.0,0.0038281250745058064,0.0,0.5386438369750977,0.699999988079071,0.699999988079071,191.16539001464844,10.082802772521973,15.06999397277832,288.56781005859375,0.9353456497192384,24042.94921875,36.14596557617188,387.9374084472656,0.0,0.2799999713897705,0.0,-1.276586890220642,0.0,0.0038281250745058064,0.0,0.5234375,0.699999988079071,0.699999988079071,5652.798828125,193.1834259033203,12.419268608093262,16.369993209838867,0.932245671749115,24042.94921875,41.34596633911133,389.2373962402344,0.0,0.07799999415874481,0.0,-6.9765868186950675,0.0,0.0038281250745058064,0.0,0.4993128776550293,0.6000000238418579,0.6000000238418579,1492.720947265625,199.11593627929688,7.06133508682251,13.56999397277832,287.9078063964844,0.9556456804275512,24042.94921875,14.345965385437012,385.7373962402344,0.0,0.1550000011920929,0.0,-54.57658767700195,0.0,0.0038281250745058064,0.0,0.5969030261039734,0.699999988079071,0.699999988079071
2021-05-18 05:00:00,197.9944000244141,9.616512298583984,15.6234130859375,0.967537522315979,15037.79296875,11.957043647766113,388.662841796875,0.0,0.5499999523162842,0.0,-42.88593673706055,0.38199999928474426,0.0021875000093132253,0.0,0.699999988079071,0.20000000298023224,0.699999988079071,196.1245422363281,11.56093978881836,16.1234130859375,288.6390075683594,0.9563375115394592,24037.79296875,27.15704345703125,389.3628540039063,0.0,0.6100000143051147,0.0,-3.5859375,0.39800000190734863,0.0021875000093132253,0.0,0.6050852537155151,0.0,0.6050852537155151,5652.57421875,196.2816619873047,13.414109230041506,16.6234130859375,0.956237494945526,10637.7919921875,26.9570426940918,390.162841796875,0.0,0.5900000333786011,0.0,-8.5859375,0.32600000500679016,0.0021875000093132253,0.0,0.6299999952316284,0.5,0.6299999952316284,1494.0540771484375,201.34176635742188,7.833295822143555,14.423413276672365,288.0580139160156,0.9725375175476074,14237.79296875,10.957043647766113,387.5628356933594,0.11599999666213988,0.8199999332427979,0.0,-43.0859375,0.531000018119812,0.0021875000093132253,0.0,0.699999988079071,0.10000000149011612,0.699999988079071
2021-05-18 06:00:00,200.7354888916016,8.89812183380127,14.734660148620605,0.9800624847412108,15838.8994140625,6.965985298156737,389.4243774414063,0.0,0.5300000309944153,1.0000001937626737e-09,-33.598899841308594,0.9160000085830688,0.0041796877048909655,0.0,0.699999988079071,0.0,0.699999988079071,200.7394561767578,10.534366607666016,14.034660339355467,288.7148742675781,0.9701625108718872,14438.8994140625,13.765985488891602,390.02435302734375,0.0,0.3899999856948853,1.0000001937626737e-09,-4.898901462554932,0.8080000281333923,0.0041796877048909655,0.0,0.699999988079071,0.0,0.699999988079071,5654.5009765625,202.8369140625,11.904932975769045,14.434659957885742,0.9745625257492064,19638.8984375,8.965985298156738,390.8243713378906,0.0,0.3899999856948853,1.0000001937626737e-09,-8.698901176452638,4.835999965667725,-19.87582015991211,0.0,0.699999988079071,0.0,0.699999988079071,1493.7103271484375,205.16500854492188,7.338240623474121,13.834660530090332,288.181884765625,0.9806625247001648,11038.8994140625,7.7659850120544425,388.224365234375,0.210999995470047,1.4100000858306885,1.0000001937626737e-09,-35.19890213012695,0.7739999890327454,0.0041796877048909655,0.0,0.699999988079071,0.0,0.699999988079071
2021-05-18 07:00:00,213.02235412597656,8.077743530273438,12.659231185913086,0.9843425750732422,20237.8046875,4.240150451660156,391.1704406738281,0.0,0.5399999618530273,8.5,-33.017871856689446,57.43000030517578,0.0006874999962747098,0.0,0.6601482033729553,0.0,0.6601482033729553,213.3418273925781,9.55564785003662,12.95923137664795,288.901123046875,0.9788424968719482,17037.8046875,2.1401505470275883,391.9704284667969,0.0,0.4900000095367432,9.800000190734863,-7.7178711891174325,62.71799850463867,0.0006874999962747098,0.0,0.699999988079071,0.0,0.699999988079071,5657.5419921875,214.7758636474609,10.400483131408693,12.859231948852539,0.9755426049232484,21637.8046875,0.04015045240521431,392.77044677734375,0.0,0.25999999046325684,11.0,-11.517870903015135,55.86399841308594,-0.02531250007450581,0.0,0.6589159369468689,0.0,0.6589159369468689,1497.6768798828125,217.79454040527344,6.938440799713135,12.159231185913086,288.3741149902344,0.9904425740242004,14837.8046875,3.940150499343872,389.5704345703125,0.0,1.1299998760223389,7.800000190734862,-30.81787109375,38.374000549316406,0.0006874999962747098,0.0,0.699999988079071,0.0,0.699999988079071
2021-05-18 08:00:00,230.1824493408203,6.233477115631104,9.840982437133787,0.9618929624557496,24037.87109375,13.545509338378904,388.9663696289063,0.0,0.5399999618530273,56.42414093017578,-0.43037110567092896,33.5,0.0008125000167638062,0.10000000149011612,0.453000009059906,0.0,0.453000009059906,227.94960021972656,6.407402515411378,8.240982055664062,288.6940612792969,0.9618929624557496,24037.87109375,10.34550952911377,383.2663879394531,0.0,0.8600001335144043,103.72413635253906,-1.830371141433716,27.71999931335449,0.0008125000167638062,0.10000000149011612,0.4639999866485596,0.0,0.4639999866485596,5660.1640625,224.76004028320312,7.381857395172119,9.240982055664062,0.9610929489135742,24037.87109375,9.44550895690918,385.0663757324219,0.0,0.5799999237060547,126.82413482666016,-4.13037109375,29.770000457763672,0.0008125000167638062,0.10000000149011612,0.546999990940094,0.0,0.546999990940094,1498.7608642578125,236.1441345214844,5.657054901123048,10.840982437133787,288.41204833984375,0.9560929536819458,24037.87109375,15.045509338378904,387.3663940429688,0.0,0.4900002479553223,39.22414016723633,-3.9303710460662837,22.670000076293945,0.0008125000167638062,0.10000000149011612,0.6000000238418579,0.0,0.6000000238418579
2021-05-18 09:00:00,240.46958923339844,5.084733486175537,7.0019469261169425,0.9360561966896056,24037.68359375,24.11798095703125,386.67071533203125,0.0,0.20000004768371585,129.21807861328122,37.92475509643555,17.489999771118164,-0.009875000454485416,0.20000000298023224,0.38808274269104,0.0,0.38808274269104,231.3998107910156,5.379525184631348,6.201947212219237,288.41650390625,0.9685561656951904,24037.68359375,11.317980766296387,377.8706970214844,0.0,0.18999981880187988,290.0180969238281,1.224755883216858,12.539999961853027,-0.2718749940395355,0.10000000149011612,0.2667326331138611,0.0,0.2667326331138611,5665.64208984375,242.1487274169922,5.343127250671387,6.5019469261169425,0.951056182384491,24037.68359375,11.317980766296387,384.2706909179688,0.0,0.20000004768371585,158.81808471679688,-0.975244164466858,15.800000190734865,-0.09587500244379044,0.20000000298023224,0.29372531175613403,0.0,0.29372531175613403,1504.8292236328125,242.46957397460938,4.729769229888916,7.0019469261169425,288.78948974609375,0.9329562187194824,24037.68359375,22.11798095703125,384.3706970214844,0.0,0.17999982833862305,119.11808013916016,36.92475509643555,19.950000762939453,0.00012500000593718139,0.20000000298023224,0.531028151512146,0.0,0.531028151512146
2021-05-18 10:00:00,263.48464965820307,4.270753860473634,5.0154948234558105,0.840993344783783,24037.62890625,89.19999694824219,331.3922424316406,0.0,0.1100001335144043,636.7060546875,265.89877319335943,1.6200000047683716,-0.000468749989522621,0.30000001192092896,0.26507216691970825,0.0,0.30000001192092896,253.00547790527344,4.3950934410095215,4.815495014190674,288.35943603515625,0.9451932907104492,24037.62890625,14.199999809265135,329.6922302246094,0.0,0.07000017166137695,624.7060546875,1.1987793445587158,0.0,-0.000468749989522621,0.4000000059604645,0.17264115810394287,0.0,0.4000000059604645,5671.77587890625,262.76211547851557,4.0050859451293945,4.815495014190674,0.9333932995796204,24037.62890625,13.699999809265135,328.59222412109375,0.0,0.09000015258789062,638.8060302734375,0.5987793207168579,2.7300000190734863,-0.000468749989522621,0.4000000059604645,0.3204365968704224,0.0,0.4000000059604645,1510.6658935546875,264.69363403320307,4.050530433654785,5.2154951095581055,290.80743408203125,0.8088933229446411,24037.62890625,80.5,332.09222412109375,0.0,0.13000011444091794,631.8060302734375,273.7987670898437,8.590000152587889,-0.000468749989522621,0.4000000059604645,0.2303513288497925,0.0,0.4000000059604645
2021-05-18 11:00:00,334.06317138671875,5.317327976226807,6.931241035461426,0.6841328144073486,24042.615234375,183.1999969482422,313.50323486328125,0.0,0.029999971389770508,911.5158081054688,333.3924255371094,0.0,0.0002773437590803951,0.0,0.0,0.0,0.0,333.7243957519531,5.34390926361084,7.1312408447265625,290.1014404296875,0.7647327780723572,24042.615234375,33.0,312.6032409667969,0.0,0.029999971389770508,910.7158203125,-12.007568359375,0.0,0.0002773437590803951,0.0,0.0,0.0,0.0,5678.52197265625,343.46697998046875,4.236921787261963,7.331240653991699,0.8013327717781067,24042.615234375,19.5,311.90325927734375,0.0,0.0,910.9158325195312,-7.007568359375,0.0,0.0002773437590803951,0.0,0.0,0.0,0.0,1520.4189453125,318.1044616699219,4.126679420471191,5.431241035461426,292.77545166015625,0.686032772064209,24042.615234375,143.8000030517578,321.90325927734375,0.003000020980834961,0.04999971389770508,850.7158203125,357.79241943359375,15.800000190734865,0.0002773437590803951,0.0,0.004011929035186768,0.0,0.004011929035186768
2021-05-18 12:00:00,328.85943603515625,5.005346298217773,5.979605197906494,0.5721015334129333,24040.69921875,233.3999938964844,308.2839050292969,0.0,0.0,952.8204345703124,330.7972106933594,0.0,-0.0003515625139698386,0.0,0.0,0.0,0.0,326.0275573730469,4.345898628234863,5.979605197906494,290.3822021484375,0.7244015336036682,24040.69921875,26.899999618530273,308.18389892578125,0.0,0.0,950.92041015625,-9.602783203125,0.0,-0.0003515625139698386,0.0,0.0,0.0,0.0,5680.93896484375,327.114501953125,3.0176362991333012,4.979605197906494,0.7654015421867371,24040.69921875,12.800000190734865,309.4839172363281,0.0,0.0,951.3204345703124,-4.702783107757568,0.0,-0.0003515625139698386,0.0,0.0,0.0,0.0,1524.2615966796875,314.49420166015625,5.156808376312256,5.779604911804199,293.8191833496094,0.5518015623092651,24040.69921875,233.8000030517578,310.18389892578125,0.0,0.0,953.1204223632812,377.4972229003906,0.0,-0.0003515625139698386,0.0,0.0,0.0,0.0
2021-05-18 13:00:00,303.7677307128906,4.994280815124512,5.66257381439209,0.5536820292472839,24060.90625,250.3000030517578,309.46124267578125,0.0,0.0,965.07568359375,347.45379638671875,0.0,0.00013281250721774995,0.30000001192092896,0.0,0.0,0.30000001192092896,316.1421813964844,3.6972715854644775,4.962574005126953,290.3633117675781,0.7295820713043213,24060.90625,18.799999237060547,309.06121826171875,0.0,0.0,964.7756958007812,-6.84619140625,0.0,0.00013281250721774995,0.5,0.0,0.0,0.5,5684.60107421875,291.17132568359375,5.803439617156982,7.462574005126952,0.7154819965362549,24060.90625,46.9000015258789,310.26123046875,0.0,0.0,962.8756713867188,-15.146191596984865,0.0,0.00013281250721774995,0.4000000059604645,0.0,0.0,0.4000000059604645,1529.79345703125,307.90765380859375,4.843757152557373,5.362574100494385,294.2643127441406,0.5155820250511169,24060.90625,248.8000030517578,307.8612365722656,0.0,0.0,967.2756958007812,379.65380859375,0.0,0.00013281250721774995,0.30000001192092896,0.0,0.0,0.30000001192092896
2021-05-18 14:00:00,294.94580078125,6.935894966125487,8.157279968261719,0.6227253675460815,24064.392578125,231.3000030517578,305.40460205078125,0.0,0.0,896.0458984375,306.7398681640625,0.0,-0.00047265624743886287,0.0,0.0,0.0,0.0,303.1227111816406,5.371717929840088,7.157279968261719,290.4886169433594,0.6906253695487976,24064.392578125,44.5,306.2046203613281,0.0,0.0,896.0458984375,-14.460131645202635,0.0,-0.00047265624743886287,0.0,0.0,0.0,0.0,5688.0771484375,295.38531494140625,8.433078765869139,10.457280158996582,0.7268254160881042,24064.392578125,91.1999969482422,303.80462646484375,0.0,0.0,895.0458984375,-18.660131454467773,0.0,-0.00047265624743886287,0.0,0.0,0.0,0.0,1532.0982666015625,300.7141418457031,5.5120158195495605,6.157279968261719,293.50262451171875,0.5519253611564636,24064.392578125,231.1999969482422,305.30462646484375,0.0,0.0,897.5458984375,333.7398681640625,0.0,-0.00047265624743886287,0.0,0.0,0.0,0.0
2021-05-18 15:00:00,297.20654296875,8.094927787780763,10.352765083312988,0.6446279287338257,24074.16796875,237.8999938964844,304.6575927734375,0.0,0.0,832.6027221679688,321.6610412597656,0.0,-4.296874976716936e-05,0.0,0.0,0.0,0.0,298.71661376953125,7.5362443923950195,9.852765083312988,290.33599853515625,0.6927278637886047,24074.16796875,77.80000305175781,305.5575866699219,0.0,0.0,832.302734375,-23.53896522521973,0.0,-4.296874976716936e-05,0.0,0.0,0.0,0.0,5689.4111328125,299.6227111816406,9.328595161437988,11.552764892578125,0.7286278605461121,24074.16796875,107.9000015258789,303.0575866699219,0.0,0.0,831.802734375,-18.638965606689453,0.0,-4.296874976716936e-05,0.0,0.0,0.0,0.0,1538.760986328125,296.8039245605469,6.7215332984924325,7.4527649879455575,292.9909973144531,0.5878278613090515,24074.16796875,238.1000061035156,305.1575927734375,0.0,0.0,833.802734375,341.76104736328125,0.0,-4.296874976716936e-05,0.0,0.0,0.0,0.0
2021-05-18 16:00:00,302.58343505859375,7.955845832824707,10.440288543701172,0.6614699363708496,24069.744140625,198.32882690429688,301.18927001953125,0.0,0.0,653.8229370117188,232.4313507080078,0.0,0.0003242187376599759,0.0,0.0,0.0,0.0,304.17608642578125,7.716118812561035,9.940288543701172,290.05267333984375,0.6932699680328369,24069.744140625,86.72883605957031,302.7892761230469,0.0,0.0,653.3229370117188,-21.068653106689453,0.0,0.0003242187376599759,0.0,0.0,0.0,0.0,5691.93505859375,304.1495361328125,9.199959754943848,11.240288734436037,0.7280699014663696,24069.744140625,110.72883605957031,299.68927001953125,0.0,0.0,653.6229248046875,-15.168652534484865,0.0,0.0003242187376599759,0.0,0.0,0.0,0.0,1540.461181640625,302.1451721191406,6.830803394317628,8.540288925170897,291.90667724609375,0.6168699264526367,24069.744140625,200.82882690429688,302.8892822265625,0.0,0.0,653.7229614257812,249.3313446044922,0.0,0.0003242187376599759,0.0,0.0,0.0,0.0
2021-05-18 17:00:00,305.5387878417969,7.342925548553468,9.663289070129396,0.6873859167098999,24059.931640625,155.33444213867188,300.2787780761719,0.0,0.0,426.6773376464844,141.1759033203125,0.0,-0.0004960937658324838,0.0,0.0,0.0,0.0,308.685546875,6.988452434539795,9.063288688659668,289.84051513671875,0.7012858986854553,24059.931640625,77.23444366455078,301.67877197265625,0.0,0.0,426.3773498535156,-15.924097061157227,0.0,-0.0004960937658324838,0.0,0.0,0.0,0.0,5696.89013671875,305.51531982421875,8.569338798522951,10.463289260864258,0.7432858943939209,24059.931640625,98.73444366455078,299.17877197265625,0.0,0.0,426.77734375,-11.024096488952637,0.0,-0.0004960937658324838,0.0,0.0,0.0,0.0,1546.826416015625,306.9375305175781,6.286948204040527,7.9632887840271,291.09149169921875,0.6370859146118164,24059.931640625,162.23443603515625,301.07879638671875,0.0,0.0,426.6773376464844,138.87590026855472,0.0,-0.0004960937658324838,0.0,0.0,0.0,0.0
2021-05-18 18:00:00,308.3163146972656,6.6824259757995605,8.992460250854492,0.7316870689392091,24053.25,107.05287170410156,300.09600830078125,0.0,0.0,302.16339111328125,67.26069641113281,15.779999732971193,-4.843656063079834,0.0,0.0,0.0,0.0,312.7015380859375,6.522049903869629,8.392460823059082,289.42724609375,0.7224870920181274,24053.25,71.25286865234375,301.3960266113281,0.0,0.0,301.96337890625,-10.139307022094727,0.0,0.00034374999813735485,0.0,0.0,0.0,0.0,5700.47314453125,308.3116455078125,8.134871482849121,9.692461013793944,0.7704871296882629,24053.25,88.75286865234375,299.2960205078125,0.0,0.0,302.3633728027344,-5.139306545257568,11.470000267028807,-15.213656425476074,0.0,0.0,0.0,0.0,1548.90185546875,309.7713317871094,5.6635565757751465,7.592460632324219,290.041259765625,0.6811870932579039,24053.25,115.65287017822266,300.59600830078125,0.0,0.0,302.0633850097656,65.56069183349611,2.1099998950958248,-9.012656211853027,0.0,0.0,0.0,0.0
2021-05-18 19:00:00,317.58941650390625,4.942397594451903,7.7538490295410165,0.7863589525222778,24046.43359375,50.15371322631836,297.77459716796875,0.0,0.0,69.40000152587889,-22.81740760803223,22.059999465942386,-4.855246067047119,0.0,0.0,0.0,0.0,325.4317932128906,5.099419593811035,7.053849220275879,289.0038146972656,0.7258589863777161,24046.43359375,58.25371170043945,298.474609375,0.0,0.0,69.5,-4.017407417297363,0.0,-0.0002460937539581209,0.0,0.0,0.0,0.0,5706.548828125,315.818603515625,6.7199459075927725,8.153848648071289,0.7914589643478394,24046.43359375,68.95371246337889,297.474609375,0.0,0.0,69.80000305175781,-0.6174072027206421,19.86000061035156,-5.5182461738586435,0.0,0.0,0.0,0.0,1553.179443359375,317.60491943359375,3.668349266052246,7.153849124908447,288.4648132324219,0.750158965587616,24046.43359375,50.75371551513672,297.3746032714844,0.0,0.0,69.09999847412111,-22.61740684509277,0.0,-0.0002460937539581209,0.0,0.0,0.0,0.0
2021-05-18 20:00:00,339.921142578125,3.772151231765747,6.712859153747559,0.8108027577400208,24041.609375,25.43411445617676,290.0611267089844,0.0,0.0,0.0,-42.2524642944336,0.0,0.0003124999930150807,0.0,0.0,0.0,0.0,340.8197021484375,4.672243118286133,7.412859439849853,288.0328674316406,0.738702654838562,24041.609375,67.23411560058594,290.36114501953125,0.0,0.0,0.0,4.447534084320068,0.0,0.0003124999930150807,0.0,0.0,0.0,0.0,5713.31884765625,337.111328125,5.180807113647461,7.012859344482423,0.7634027004241943,24041.609375,64.13410949707031,292.36114501953125,0.0,0.0,0.0,2.9475340843200684,0.0,0.0003124999930150807,0.0,0.0,0.0,0.0,1556.4940185546875,333.7471008300781,3.515507221221924,6.812859535217285,286.8428649902344,0.7898026704788208,24041.609375,32.634117126464844,288.2611389160156,0.0,0.0,0.0,-51.1524658203125,0.0,0.0003124999930150807,0.0,0.0,0.0,0.0
2021-05-18 21:00:00,348.4847717285156,3.1971261501312256,5.060859203338623,0.866654634475708,24041.732421875,12.499865531921387,288.3729248046875,0.0,0.0,0.0,-32.80295562744141,0.0,0.00027343750116415316,0.0,0.0,0.0,0.0,353.062255859375,3.2969136238098145,5.360859394073486,287.0447998046875,0.7873546481132507,24041.732421875,59.399864196777344,289.2729187011719,0.0,0.0,0.0,11.497045516967773,0.0,0.00027343750116415316,0.0,0.0,0.0,0.0,5718.69921875,350.7711181640625,4.977200984954834,6.360859394073486,0.7886546850204468,24041.732421875,71.69986724853516,290.17291259765625,0.0,0.0,0.0,10.797045707702637,0.0,0.00027343750116415316,0.0,0.0,0.0,0.0,1558.8856201171875,343.91925048828125,2.4485809803009038,3.560859203338623,285.5487976074219,0.8631546497344971,24041.732421875,12.199865341186525,286.9729309082031,0.0,0.0,0.0,-30.20295333862305,0.0,0.00027343750116415316,0.0,0.0,0.0,0.0
2021-05-18 22:00:00,357.8407897949219,2.621680736541748,4.053285598754884,0.902974247932434,24046.115234375,5.122296333312988,286.872314453125,0.0,0.0,0.0,-23.55915451049805,0.0,-0.0002773437590803951,0.0,0.0,0.0,0.0,10.400410652160645,2.887256622314453,4.75328540802002,286.6798095703125,0.7969741821289062,24046.115234375,59.82229614257813,289.17230224609375,0.0,0.0,0.0,13.940844535827635,0.0,-0.0002773437590803951,0.0,0.0,0.0,0.0,5719.72900390625,6.703120231628418,4.379757881164552,6.553285121917725,0.8181741833686829,24046.115234375,71.02229309082031,287.67230224609375,0.0,0.0,0.0,17.140844345092773,0.0,-0.0002773437590803951,0.0,0.0,0.0,0.0,1558.234619140625,358.7003479003906,2.1503725051879883,3.4532856941223145,284.5068054199219,0.8963741660118103,24046.115234375,6.322296142578125,284.67230224609375,0.0,0.0,0.0,-23.35915565490723,0.0,-0.0002773437590803951,0.0,0.0,0.0,0.0
2021-05-18 23:00:00,9.950437545776367,2.0074105262756348,3.741154193878174,0.9588780999183656,24042.5,0.45027923583984375,285.55145263671875,0.0,0.0,0.0,-8.614355087280272,0.0,0.00012500000593718139,0.0,0.0,0.0,0.0,11.472832679748535,3.2521960735321045,3.6411540508270255,286.0918273925781,0.8405781388282776,24042.5,66.75028228759766,286.25146484375,0.0,0.0,0.0,21.385644912719727,0.0,0.00012500000593718139,0.0,0.0,0.0,0.0,5723.7431640625,6.0194454193115225,4.642812728881836,5.441154003143311,0.8471781015396118,24042.5,76.25028228759766,285.3514709472656,0.0,0.0,0.0,23.58564376831055,0.0,0.00012500000593718139,0.0,0.0,0.0,0.0,1560.23046875,22.803733825683594,1.5916185379028318,3.041154146194458,283.40081787109375,0.961678147315979,24042.5,0.7502792477607727,285.1514587402344,0.0,0.0,0.0,-6.914355278015138,0.0,0.00012500000593718139,0.0,0.0,0.0,0.0
